PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,E_DEF_RATING_RANK,E_NET_RATING_RANK,E_AST_RATIO_RANK,E_OREB_PCT_RANK,E_DREB_PCT_RANK,E_REB_PCT_RANK,E_TOV_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK
1631212,Peyton Watson,53,35,18,0.66,18.3,110.5,111.6,-1.1,13.2,0.041,0.13,0.087,8.658,0.165,98.7,42,26,320,101,253,299,217,266,387,261,288,272,51,297,463
1628389,Bam Adebayo,45,25,20,0.556,34.6,109.6,109.2,0.4,17.2,0.073,0.276,0.172,9.945,0.26,98.66,176,136,354,228,28,327,130,222,271,137,24,53,51,55,466
1631221,Collin Gillespie,18,11,7,0.611,7.6,106.0,114.2,-8.2,19.6,0.008,0.077,0.04,16.372,0.16,98.61,393,310,112,157,432,422,332,419,205,494,478,513,502,328,467
1628997,Caleb Martin,38,21,17,0.553,26.6,113.5,112.3,1.2,17.0,0.052,0.145,0.098,9.034,0.173,98.59,253,205,290,237,151,207,244,202,274,203,224,223,51,260,468
1629611,Terance Mann,47,33,14,0.702,24.9,118.2,113.1,5.1,19.4,0.056,0.086,0.072,6.795,0.13,98.58,155,37,220,61,179,63,275,125,210,193,454,359,51,447,469
1631367,Jacob Gilyard,37,10,27,0.27,17.7,104.4,117.8,-13.3,43.0,0.013,0.066,0.037,9.512,0.117,98.58,257,330,453,437,266,451,440,483,9,475,495,516,51,482,469
201152,Thaddeus Young,23,6,17,0.261,15.2,117.2,120.9,-3.7,32.6,0.097,0.156,0.126,7.176,0.131,98.53,358,403,290,440,304,96,505,332,36,81,184,136,51,439,471
1641788,Alex Fudge,4,1,3,0.25,3.6,66.1,137.6,-71.5,0.0,0.167,0.0,0.08,12.69,0.237,98.48,500,491,46,442,505,532,532,535,515,12,518,318,51,92,472
1627750,Jamal Murray,40,28,12,0.7,31.4,118.1,113.1,5.0,24.5,0.025,0.114,0.071,7.696,0.276,98.47,232,98,184,62,79,67,275,130,113,368,359,367,51,39,473
201942,DeMar DeRozan,53,25,28,0.472,37.7,112.5,113.8,-1.3,19.8,0.017,0.108,0.061,5.695,0.249,98.46,42,136,462,314,1,237,317,273,199,440,382,425,51,72,474
203497,Rudy Gobert,54,39,15,0.722,33.4,115.0,104.4,10.6,9.3,0.135,0.283,0.216,11.755,0.158,98.43,19,5,235,46,49,160,53,42,476,31,23,13,51,334,475
1628404,Josh Hart,54,32,22,0.593,29.9,115.4,110.5,5.0,26.7,0.048,0.218,0.133,10.572,0.127,98.41,19,45,381,184,99,151,170,130,84,221,79,123,51,452,476
1629656,Quentin Grimes,45,29,16,0.644,20.2,108.4,108.5,-0.1,13.9,0.016,0.088,0.052,5.616,0.153,98.41,176,80,258,118,229,361,112,235,366,446,448,479,51,350,476
1630192,Zeke Nnaji,40,26,14,0.65,9.6,99.4,117.9,-18.5,13.1,0.127,0.116,0.122,14.23,0.174,98.38,232,119,220,114,398,488,442,507,391,45,346,151,51,258,478
1629610,DaQuan Jeffries,10,7,3,0.7,3.0,88.4,102.8,-14.4,12.6,0.0,0.143,0.075,6.297,0.217,98.38,448,382,46,62,521,518,45,491,402,499,233,338,51,131,478
1641778,Leaky Black,22,1,21,0.045,9.9,104.6,115.7,-11.1,26.4,0.039,0.154,0.095,7.336,0.101,98.37,368,491,365,518,395,446,379,456,87,273,195,235,51,510,480
1630172,Patrick Williams,43,19,24,0.442,27.3,114.1,113.9,0.1,12.9,0.043,0.118,0.079,11.154,0.166,98.33,202,228,410,342,135,191,322,230,396,251,336,323,51,293,481
1628470,Torrey Craig,33,13,20,0.394,21.0,108.8,116.6,-7.8,15.4,0.082,0.167,0.122,8.124,0.124,98.27,297,297,354,380,224,355,405,413,322,116,163,150,51,464,482
1631207,Dalen Terry,35,17,18,0.486,10.0,114.7,111.8,2.9,29.5,0.035,0.151,0.092,11.669,0.127,98.26,280,251,320,300,392,170,225,169,56,288,200,246,51,452,483
1628966,Keita Bates-Diop,41,24,17,0.585,14.9,112.4,115.4,-3.0,15.5,0.059,0.131,0.097,6.397,0.134,98.24,224,148,290,194,308,241,368,321,316,182,284,230,51,422,484
1629632,Coby White,55,26,29,0.473,36.3,114.5,113.2,1.3,21.9,0.016,0.133,0.074,9.228,0.229,98.24,6,119,474,312,8,181,287,199,152,447,279,343,51,110,484
1641733,Nick Smith Jr.,37,7,30,0.189,15.5,100.7,118.3,-17.6,15.0,0.029,0.079,0.052,10.677,0.199,98.16,257,382,485,469,301,484,452,504,332,334,475,477,51,173,486
1630846,Olivier Sarr,12,6,6,0.5,7.4,109.4,112.2,-2.7,7.0,0.139,0.267,0.21,10.446,0.132,98.07,438,403,100,274,437,337,237,308,504,25,33,19,51,433,487
1628436,Luke Kornet,39,29,10,0.744,14.9,116.7,113.4,3.3,18.4,0.136,0.145,0.141,9.213,0.111,98.05,244,80,152,41,311,112,299,164,242,28,222,106,51,494,488
1641771,Jalen Slawson,5,3,2,0.6,3.7,89.0,119.7,-30.7,28.6,0.0,0.267,0.133,28.571,0.122,98.04,487,448,33,168,499,517,486,523,65,499,33,120,534,471,489
1641754,Seth Lundy,9,2,7,0.222,5.8,110.0,116.8,-6.8,0.0,0.024,0.13,0.08,5.061,0.179,98.04,457,469,112,459,466,311,411,390,515,380,287,321,51,240,489
1629011,Mitchell Robinson,21,12,9,0.571,29.2,114.5,114.1,0.4,10.0,0.195,0.196,0.196,13.933,0.094,97.95,376,302,135,212,111,181,330,222,464,8,116,29,51,518,491
1630202,Payton Pritchard,55,43,12,0.782,20.7,120.2,111.0,9.2,26.9,0.048,0.117,0.083,5.592,0.158,97.92,6,1,184,26,226,29,196,62,79,224,345,305,51,334,492
201599,DeAndre Jordan,29,19,10,0.655,11.3,105.8,115.2,-9.4,14.6,0.155,0.274,0.214,13.913,0.154,97.89,331,228,152,106,369,426,364,437,350,19,26,14,51,346,493
1630173,Precious Achiuwa,48,24,24,0.5,21.2,112.8,113.3,-0.5,14.0,0.128,0.205,0.165,10.749,0.169,97.82,140,148,410,274,220,232,292,253,363,42,103,67,51,279,494
1630544,Tre Mann,16,14,2,0.875,13.1,106.1,106.6,-0.4,31.2,0.041,0.195,0.124,11.873,0.202,97.77,412,279,33,13,340,417,74,247,47,258,120,142,51,163,495
1630243,Trevelin Queen,13,5,8,0.385,12.5,111.4,106.5,4.9,26.4,0.023,0.112,0.07,10.252,0.145,97.7,433,424,126,384,352,271,73,133,88,383,362,376,51,388,496
203083,Andre Drummond,55,26,29,0.473,16.7,113.4,113.8,-0.3,5.9,0.222,0.365,0.292,12.543,0.21,97.66,6,119,474,312,285,211,317,243,509,6,6,4,51,142,497
1629004,Svi Mykhailiuk,23,17,6,0.739,7.9,114.6,108.4,6.3,11.8,0.029,0.08,0.056,8.27,0.174,97.62,358,251,100,43,429,174,109,103,420,332,472,456,51,258,498
1631303,Justin Minaya,17,1,16,0.059,8.6,97.5,106.2,-8.7,18.6,0.065,0.081,0.073,13.284,0.091,97.62,401,491,258,517,418,497,67,430,234,163,468,352,51,522,498
1631306,Cole Swider,10,3,7,0.3,5.0,96.3,97.7,-1.4,11.8,0.02,0.041,0.03,17.71,0.251,97.6,448,448,112,423,480,500,27,278,422,415,508,519,502,66,500
1630590,Scotty Pippen Jr.,8,1,7,0.125,22.6,104.2,111.4,-7.2,30.2,0.045,0.114,0.079,12.58,0.204,97.44,467,491,112,502,206,455,205,396,53,238,356,325,51,156,501
1641749,Keyontae Johnson,7,5,2,0.714,8.2,98.3,110.2,-11.9,20.0,0.061,0.064,0.063,20.0,0.123,97.36,472,424,33,51,425,493,157,467,191,178,497,415,502,468,502
1630553,Keon Johnson,3,0,3,0.0,15.7,125.2,151.5,-26.4,11.8,0.044,0.067,0.053,11.755,0.201,97.27,504,520,46,520,296,13,536,521,423,243,491,474,51,166,503
1641854,Craig Porter Jr.,32,23,9,0.719,14.6,116.9,114.0,2.8,29.4,0.041,0.153,0.1,10.671,0.209,97.16,308,164,135,49,317,107,324,171,58,262,198,208,51,144,504
1629660,Ty Jerome,2,1,1,0.5,7.4,107.5,152.5,-45.0,37.5,0.071,0.0,0.042,12.5,0.153,97.06,514,491,13,274,439,381,537,530,17,141,518,507,51,350,505
1641793,D'Moi Hodge,7,1,6,0.143,5.9,91.0,133.5,-42.5,22.9,0.0,0.0,0.0,4.57,0.184,97.02,472,491,100,493,464,514,530,529,138,499,518,526,1,221,506
1630540,Miles McBride,42,26,16,0.619,12.4,104.3,110.3,-6.0,15.2,0.02,0.062,0.041,5.776,0.197,96.96,217,119,258,148,353,454,159,375,328,410,499,511,51,178,507
1630249,Vit Krejci,1,0,1,0.0,2.5,82.0,100.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,96.78,529,520,13,520,530,524,29,506,515,499,518,526,1,535,508
1631216,Caleb Houstan,40,19,21,0.475,14.9,112.5,113.1,-0.6,11.9,0.04,0.077,0.058,6.942,0.132,96.72,232,228,365,310,312,237,275,255,419,267,479,442,51,433,509
1630547,James Bouknight,14,0,14,0.0,5.8,107.3,119.5,-12.2,12.0,0.014,0.131,0.067,4.01,0.245,96.69,428,520,220,520,465,386,483,470,414,468,283,395,1,79,510
1629674,Neemias Queta,23,19,4,0.826,12.3,128.7,112.8,15.9,10.1,0.171,0.211,0.192,8.272,0.147,96.69,358,228,66,15,356,11,264,24,457,11,93,33,51,379,510
1641732,Colby Jones,17,7,10,0.412,7.1,109.7,110.9,-1.3,15.8,0.08,0.146,0.11,7.911,0.186,96.59,401,382,152,366,446,324,189,273,310,118,216,178,51,215,512
1629643,Chuma Okeke,33,14,19,0.424,11.6,105.1,107.8,-2.7,13.1,0.048,0.163,0.102,9.217,0.132,96.5,297,279,335,359,365,442,96,308,392,220,171,198,51,433,513
1630548,Johnny Juzang,2,0,2,0.0,3.0,32.5,41.7,-9.2,25.0,0.0,0.0,0.0,0.0,0.209,96.48,514,520,33,520,519,536,3,436,104,499,518,526,1,144,514
1641787,Tosan Evbuomwan,5,0,5,0.0,16.5,104.0,120.5,-16.5,25.0,0.096,0.118,0.106,4.167,0.098,96.46,487,520,80,520,289,456,498,498,104,83,337,188,1,514,515
1631217,Moussa Diabate,10,6,4,0.6,5.8,123.1,118.1,5.0,13.7,0.259,0.118,0.19,6.831,0.183,96.25,448,403,66,168,468,14,447,130,373,4,337,36,51,226,516
1630658,Colin Castleton,7,3,4,0.429,5.1,98.4,129.3,-30.8,19.0,0.133,0.167,0.15,6.345,0.163,95.6,472,448,66,355,477,492,525,524,225,33,163,85,51,308,517
1630196,Filip Petrusev,3,2,1,0.667,3.1,114.6,89.5,25.1,0.0,0.0,0.083,0.059,0.0,0.15,95.59,504,469,13,88,516,174,19,12,515,499,461,439,1,367,518
1631210,Jacob Toppin,5,0,5,0.0,6.6,96.0,135.1,-39.2,15.5,0.1,0.15,0.12,7.764,0.15,95.08,487,520,80,520,453,501,531,528,317,72,203,156,51,367,519
1629718,Charlie Brown Jr.,6,1,5,0.167,5.6,103.9,115.3,-11.4,0.0,0.028,0.033,0.03,18.182,0.144,95.03,479,491,80,483,472,457,367,463,515,345,514,519,502,389,520
1629623,Lindell Wigginton,3,3,0,1.0,2.5,79.3,128.7,-49.4,0.0,0.0,0.0,0.0,14.535,0.496,94.99,504,448,1,1,529,528,523,532,515,499,518,526,51,1,521
1627853,Ryan Arcidiacono,20,15,5,0.75,2.3,88.2,84.3,3.9,33.3,0.0,0.145,0.085,16.667,0.083,94.91,381,270,80,39,532,519,13,147,33,499,218,288,502,525,522
1630562,Matt Hurt,3,0,3,0.0,18.5,99.3,118.4,-19.1,13.4,0.07,0.04,0.056,0.0,0.154,94.88,504,520,46,520,251,489,458,508,382,144,509,454,1,346,523
1629603,Mamadi Diakite,3,2,1,0.667,5.3,106.6,87.3,19.3,20.7,0.059,0.118,0.088,0.0,0.225,94.86,504,469,13,88,473,404,18,19,173,183,337,264,1,116,524
1630579,Jericho Sims,28,19,9,0.679,11.0,108.5,112.3,-3.8,16.0,0.092,0.158,0.126,14.184,0.069,94.77,341,228,135,86,377,359,244,335,307,93,178,138,51,530,525
1641816,Hunter Tyson,9,6,3,0.667,3.0,110.7,112.9,-2.2,10.0,0.0,0.316,0.15,20.0,0.163,94.5,457,403,46,88,522,291,268,298,461,499,12,85,502,308,526
1629618,Jalen Pickett,16,10,6,0.625,6.1,107.0,110.9,-3.8,25.6,0.013,0.119,0.068,12.799,0.168,94.34,412,330,100,135,461,391,189,335,100,474,330,382,51,283,527
1641806,Markquis Nowell,1,0,1,0.0,3.5,133.1,71.4,61.7,51.5,0.5,0.0,0.286,0.0,0.215,93.91,529,520,13,520,508,7,7,3,2,1,518,5,1,133,528
1641775,Jordan Walsh,4,4,0,1.0,8.3,122.4,84.3,38.1,22.2,0.067,0.22,0.155,22.222,0.091,93.5,500,437,1,1,424,16,13,6,148,157,75,81,502,522,529
1641809,Drew Peterson,1,1,0,1.0,2.6,160.0,123.0,37.0,50.0,0.0,0.0,0.0,0.0,0.2,92.99,529,491,1,1,528,3,514,8,3,499,518,526,1,170,530
1630204,Ashton Hagans,4,0,4,0.0,14.9,96.0,126.1,-30.1,30.6,0.0,0.109,0.055,13.112,0.124,92.77,500,520,66,520,310,501,519,522,52,499,375,463,51,464,531
1627745,Damian Jones,25,19,6,0.76,6.0,101.4,111.7,-10.3,20.7,0.072,0.186,0.13,15.56,0.143,92.75,349,228,100,36,463,479,219,447,173,139,135,128,502,392,532
1631241,Javon Freeman-Liberty,2,1,1,0.5,2.0,25.0,128.6,-103.6,0.0,0.167,0.0,0.111,0.0,0.3,92.31,514,491,13,274,536,537,522,538,515,12,518,171,1,22,533
1630600,Isaiah Mobley,3,0,3,0.0,4.7,103.7,124.5,-20.7,44.4,0.0,0.286,0.1,11.111,0.167,91.7,504,520,46,520,488,458,517,512,7,499,21,210,51,288,534
1630259,Jordan Ford,6,2,4,0.333,3.6,139.7,108.3,31.4,18.4,0.0,0.105,0.054,9.191,0.195,90.38,479,469,66,410,503,5,107,10,244,499,389,469,51,182,535
1641931,Onuralp Bitim,1,0,1,0.0,3.2,86.8,119.0,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,87.76,529,520,13,520,514,520,472,525,515,499,518,526,1,535,536
1630695,Micah Potter,2,1,1,0.5,3.6,45.0,146.2,-101.1,0.0,0.0,0.667,0.25,0.0,0.07,86.93,514,491,13,274,504,535,535,537,515,499,1,7,1,529,537
1631376,Dmytro Skapintsev,2,0,2,0.0,1.1,75.0,87.2,-12.2,0.0,0.0,0.0,0.0,0.0,0.25,83.7,514,520,33,520,539,531,17,470,515,499,518,526,1,69,538
1631250,Pete Nance,2,1,1,0.5,2.1,101.7,50.0,51.7,0.0,0.0,0.0,0.0,0.0,0.291,74.49,514,491,13,274,534,478,4,5,515,499,518,526,1,28,539
1630606,Javonte Smart,1,1,0,1.0,0.7,0.0,300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,529,491,1,1,540,539,540,540,515,499,518,526,1,535,540
